id,place_name,label_en,label_nl,external_id,category,artwork_count
2308986,"Kasteel Bronkhorst",,"Kasteel Bronkhorst",,no_external_id__used,2
2306427,Vallombrosa,,Vallombrosa,,no_external_id__used,2
2306615,Urbania,,Urbania,,no_external_id__used,2
23020702,Svartisen,,Svartisen,,no_external_id__used,2
23019826,Vetlanda,,Vetlanda,,no_external_id__used,2
2308911,Waag,,Waag,,no_external_id__used,2
23019687,Samedan,,Samedan,,no_external_id__used,2
23018567,"Stickle Tarn",,"Stickle Tarn",,no_external_id__used,2
23018103,"Sidi Saiyyed-moskee",,"Sidi Saiyyed-moskee",,no_external_id__used,2
23021429,Soetendale,,Soetendale,,no_external_id__used,2
23013385,Heule,,Heule,,no_external_id__used,2
23021247,"Drummond Castle",,"Drummond Castle",,no_external_id__used,2
2308916,Sint-Jorisdoelen,,Sint-Jorisdoelen,,no_external_id__used,2
23018309,"All Saints' Church",,"All Saints' Church",,no_external_id__used,2
23029688,"Korte Huiszittensteeg",,"Korte Huiszittensteeg",,no_external_id__used,2
23020705,"Bataviasche Ommelanden",,"Bataviasche Ommelanden",,no_external_id__used,2
23014366,"Sint Lambertuskerk",,"Sint Lambertuskerk",,no_external_id__used,2
23018104,"Rani no Hajiro",,"Rani no Hajiro",,no_external_id__used,2
23018938,Duivelspiek,,Duivelspiek,,no_external_id__used,2
23013188,"Tjandjong Bliemtreng",,"Tjandjong Bliemtreng",,no_external_id__used,2
23017528,"George Square",,"George Square",,no_external_id__used,2
23012892,"Grote Kerk",,"Grote Kerk",,no_external_id__used,2
23015885,Axarienne,,Axarienne,,no_external_id__used,2
23013518,Leidsekruisstraat,,Leidsekruisstraat,,no_external_id__used,2
2303509,Vitebsk,,Vitebsk,,no_external_id__used,2
23021271,Gasthuis,,Gasthuis,,no_external_id__used,2
23018569,"Coniston Water",,"Coniston Water",,no_external_id__used,2
23016635,Cervera,,Cervera,,no_external_id__used,2
23015282,Sandown,,Sandown,,no_external_id__used,2
2307392,Vierwindenstraat,,Vierwindenstraat,,no_external_id__used,2
2308547,"Corpo di Cava",,"Corpo di Cava",,no_external_id__used,2
23018300,"Saint Edmund's Church",,"Saint Edmund's Church",,no_external_id__used,2
23010951,Adolf,,Adolf,,no_external_id__used,2
2307359,Rozengang,,Rozengang,,no_external_id__used,2
23024956,"Cineac (Reguliersbreestraat)",,"Cineac (Reguliersbreestraat)",,no_external_id__used,2
23012408,"Kasteel van Franchimont",,"Kasteel van Franchimont",,no_external_id__used,2
23016860,"Schloss Spetzgart",,"Schloss Spetzgart",,no_external_id__used,2
23019828,"Kasteel Borgholm",,"Kasteel Borgholm",,no_external_id__used,2
2307395,Vrouwengang,,Vrouwengang,,no_external_id__used,2
23015285,"Sint Pieterskerk",,"Sint Pieterskerk",,no_external_id__used,2
23017526,"Pass of Killiecrankie",,"Pass of Killiecrankie",,no_external_id__used,2
23021276,"Mariánská Týnice",,"Mariánská Týnice",,no_external_id__used,2
23029827,Groeneweg,,Groeneweg,,no_external_id__used,2
23021612,"Lake Tear of the Clouds",,"Lake Tear of the Clouds",,no_external_id__used,2
2301439,Meerdonck,,Meerdonck,,no_external_id__used,2
23014368,"Oklahoma City",,"Oklahoma City",,no_external_id__used,2
23019013,"Fondaco dei Turchi",,"Fondaco dei Turchi",,no_external_id__used,2
23019221,Noordplaspolder,,Noordplaspolder,,no_external_id__used,2
23017941,"Franse kerk",,"Franse kerk",,no_external_id__used,2
23018307,"Saint Clement's Church",,"Saint Clement's Church",,no_external_id__used,2
23021249,"Loch Tummel",,"Loch Tummel",,no_external_id__used,2
23019047,Vrouwekerk,,Vrouwekerk,,no_external_id__used,2
23010768,"Klooster Reckum (Luik)",,"Klooster Reckum (Luik)",,no_external_id__used,2
23011027,"Sint Walburgskerk",,"Sint Walburgskerk",,no_external_id__used,2
23017912,"Kasteel Zuilenburg",,"Kasteel Zuilenburg",,no_external_id__used,2
23020758,"Fort Crèvecoeur",,"Fort Crèvecoeur",,no_external_id__used,2
23013922,"Hotel Smits",,"Hotel Smits",,no_external_id__used,2
2301658,Sidon,,Sidon,,no_external_id__used,2
23019424,"Herenhuis Östanå",,"Herenhuis Östanå",,no_external_id__used,2
2307332,"Grote Kattenburgerstraat",,"Grote Kattenburgerstraat",,no_external_id__used,2
2308974,Beneden-Merwede,,Beneden-Merwede,,no_external_id__used,2
23018965,Trongate,,Trongate,,no_external_id__used,2
23016695,Nesthorn,,Nesthorn,,no_external_id__used,2
23026000,"Strada del Molo",,"Strada del Molo",,no_external_id__used,2
2306684,"Orkney eilanden",,"Orkney eilanden",,no_external_id__used,2
23016205,"Poreč",,"Poreč",,no_external_id__used,2
23017924,"Kasteel Blikkenburg",,"Kasteel Blikkenburg",,no_external_id__used,2
23018706,"Chiesa di Santa Caterina dei Funari",,"Chiesa di Santa Caterina dei Funari",,no_external_id__used,2
2307760,Beurs,,Beurs,,no_external_id__used,2
2308728,Westerpoort,,Westerpoort,,no_external_id__used,2
23010792,Bergheim,,Bergheim,,no_external_id__used,2
23014904,"Sociëteit Plaats Royaal",,"Sociëteit Plaats Royaal",,no_external_id__used,2
23020756,"Fort Christiansborg",,"Fort Christiansborg",,no_external_id__used,2
2308179,Noordmolen,,Noordmolen,,no_external_id__used,2
23019288,"Paleis van Carl Gustaf Wrangel",,"Paleis van Carl Gustaf Wrangel",,no_external_id__used,2
2306451,"Hooge Vuursche",,"Hooge Vuursche",,no_external_id__used,2
23016672,"Porta Caelimontana",,"Porta Caelimontana",,no_external_id__used,2
23029893,"Westerblokhuis (bolwerk)",,"Westerblokhuis (bolwerk)",,no_external_id__used,2
23010743,"Ürdingen",,"Ürdingen",,no_external_id__used,2
23015003,"Zwarte Water",,"Zwarte Water",,no_external_id__used,2
23029867,Suikerbakkerssteeg,,Suikerbakkerssteeg,,no_external_id__used,2
23021652,"Slide Mountain",,"Slide Mountain",,no_external_id__used,2
230544,Breitenfeld,,Breitenfeld,,no_external_id__used,2
23018181,"Miliarium Aureum",,"Miliarium Aureum",,no_external_id__used,2
2308164,Rijnhaven,,Rijnhaven,,no_external_id__used,2
2308500,"Clivus Scauri",,"Clivus Scauri",,no_external_id__used,2
23012817,Kazerne,,Kazerne,,no_external_id__used,2
23010744,"Schloss Hohenlimburg",,"Schloss Hohenlimburg",,no_external_id__used,2
23011450,Starnmeerpolder,,Starnmeerpolder,,no_external_id__used,2
23014310,"Koutoubia Moskee",,"Koutoubia Moskee",,no_external_id__used,2
230924,Cesme,,Cesme,,no_external_id__used,2
23014774,"S. Siro",,"S. Siro",,no_external_id__used,2
23020773,Banana,,Banana,,no_external_id__used,2
23019292,"Paleis Makalös",,"Paleis Makalös",,no_external_id__used,2
23010911,Formia,,Formia,,no_external_id__used,2
23017906,"Charlecote Park",,"Charlecote Park",,no_external_id__used,2
23016478,"Torre dei Conti",,"Torre dei Conti",,no_external_id__used,2
23029856,Sluispad,,Sluispad,,no_external_id__used,2
2308956,"Huis Maarsbergen",,"Huis Maarsbergen",,no_external_id__used,2
23018349,"Tempel van Marcus Cursus",,"Tempel van Marcus Cursus",,no_external_id__used,2
2308358,Marche-les-Dames,,Marche-les-Dames,,no_external_id__used,2
23016015,"Tempel van Janus",,"Tempel van Janus",,no_external_id__used,2
23013567,Haarlemmerbuurt,,Haarlemmerbuurt,,no_external_id__used,2
23021697,"Peabody Museum of Natural History",,"Peabody Museum of Natural History",,no_external_id__used,2
2308155,Boterhal,,Boterhal,,no_external_id__used,2
23029869,"Dom van Aken",,"Dom van Aken",,no_external_id__used,2
230747,Travendal,,Travendal,,no_external_id__used,2
2303549,Zwollerkerspel,,Zwollerkerspel,,no_external_id__used,2
23020548,"Burg Stahleck",,"Burg Stahleck",,no_external_id__used,2
2303115,Tabor,,Tabor,,no_external_id__used,2
23013938,Bussesundet,,Bussesundet,,no_external_id__used,2
23013336,Pardubice,,Pardubice,,no_external_id__used,2
2306655,"Kanaal van Pommeroeul naar Antoing",,"Kanaal van Pommeroeul naar Antoing",,no_external_id__used,2
23025002,"Latomia dei Cappuccini",,"Latomia dei Cappuccini",,no_external_id__used,2
23013560,"Lange Leidsedwarsstraat",,"Lange Leidsedwarsstraat",,no_external_id__used,2
2307125,Liechtenstein,,Liechtenstein,,no_external_id__used,2
23016482,"Tempel van Minerva",,"Tempel van Minerva",,no_external_id__used,2
2305216,Trautenau,,Trautenau,,no_external_id__used,2
23015035,"Northumberland House",,"Northumberland House",,no_external_id__used,2
23029294,"Paaskerk (Zaandam)",,"Paaskerk (Zaandam)",,no_external_id__used,2
23013907,"Paleis op de Meir",,"Paleis op de Meir",,no_external_id__used,2
23020917,Kapelhuis,,Kapelhuis,,no_external_id__used,2
23015836,"Piazza Santi Apostoli",,"Piazza Santi Apostoli",,no_external_id__used,2
2308536,Pnyx,,Pnyx,,no_external_id__used,2
2307926,"Kasteel Frisselstein",,"Kasteel Frisselstein",,no_external_id__used,2
23018371,"Plantage Berg en Dal",,"Plantage Berg en Dal",,no_external_id__used,2
2309444,Sint-Pieters-Leeuw,,Sint-Pieters-Leeuw,,no_external_id__used,2
23017709,"Via Sacra",,"Via Sacra",,no_external_id__used,2
23030917,"Buitenplaats Karssenhof",,"Buitenplaats Karssenhof",,no_external_id__used,2
2309682,Taneran,,Taneran,,no_external_id__used,2
23015862,"Porte de Bourgogne",,"Porte de Bourgogne",,no_external_id__used,2
23017963,Veergrep,,Veergrep,,no_external_id__used,2
2309649,Sint-Pancraskerk,,Sint-Pancraskerk,,no_external_id__used,2
23012082,"Klooster Zevenborren",,"Klooster Zevenborren",,no_external_id__used,2
2301616,Fallersleben,,Fallersleben,,no_external_id__used,2
23020140,"Lage Abtwoudsche polder",,"Lage Abtwoudsche polder",,no_external_id__used,2
2309823,"Strada della Fortuna",,"Strada della Fortuna",,no_external_id__used,2
23018914,Graaff-Reinet,,Graaff-Reinet,,no_external_id__used,2
23011297,"El Jemm",,"El Jemm",,no_external_id__used,2
2308905,IJsselpoort,,IJsselpoort,,no_external_id__used,2
23013998,Johanneskerk,,Johanneskerk,,no_external_id__used,2
23018322,"King's Lynn Minster",,"King's Lynn Minster",,no_external_id__used,2
23021608,"Tupper Lake",,"Tupper Lake",,no_external_id__used,2
23019694,"Ajmer Sharif Dargah",,"Ajmer Sharif Dargah",,no_external_id__used,2
23015865,"Jardin des Marchands",,"Jardin des Marchands",,no_external_id__used,2
2304952,Endingen,,Endingen,,no_external_id__used,2
23014943,Reggello,,Reggello,,no_external_id__used,2
23018580,Eskdale,,Eskdale,,no_external_id__used,2
2307512,Romkerwasserfall,,Romkerwasserfall,,no_external_id__used,2
23021253,Tobermory,,Tobermory,,no_external_id__used,2
23018779,"Les Charbonnières",,"Les Charbonnières",,no_external_id__used,2
23013391,"Admiraliteitspoort (Hoorn)",,"Admiraliteitspoort (Hoorn)",,no_external_id__used,2
23017355,"Château d'Avron",,"Château d'Avron",,no_external_id__used,2
2301281,"Kasteel Groenestein",,"Kasteel Groenestein",,no_external_id__used,2
23025899,"Fort Noordwijk",,"Fort Noordwijk",,no_external_id__used,2
23011600,Begijnhof,,Begijnhof,,no_external_id__used,2
23030926,"Buitenplaats Meerhuizen",,"Buitenplaats Meerhuizen",,no_external_id__used,2
2308553,Ooysedijk,,Ooysedijk,,no_external_id__used,2
23018126,"Dada Harirbron",,"Dada Harirbron",,no_external_id__used,2
23029695,Jonkerstraat,,Jonkerstraat,,no_external_id__used,2
23019464,"Slot Steninge",,"Slot Steninge",,no_external_id__used,2
23011609,"Loosduinse brug",,"Loosduinse brug",,no_external_id__used,2
2302432,Bieberich,,Bieberich,,no_external_id__used,2
23015606,"Palazzo della Consulta",,"Palazzo della Consulta",,no_external_id__used,2
2308934,Oldenhove,,Oldenhove,,no_external_id__used,2
23015050,"Basilica di Santa Giustina",,"Basilica di Santa Giustina",,no_external_id__used,2
23021291,"Oude Mannen- en Vrouwenhuis",,"Oude Mannen- en Vrouwenhuis",,no_external_id__used,2
23015898,Lockhorst,,Lockhorst,,no_external_id__used,2
23019463,"Landgoed Stavsund",,"Landgoed Stavsund",,no_external_id__used,2
23018121,"Miya Khan Chishti-moskee",,"Miya Khan Chishti-moskee",,no_external_id__used,2
2308554,Landpoort,,Landpoort,,no_external_id__used,2
2309486,"Noord-West Buitensingel",,"Noord-West Buitensingel",,no_external_id__used,2
23015854,"San Pier Maggiore",,"San Pier Maggiore",,no_external_id__used,2
23020720,Dankwarderode,,Dankwarderode,,no_external_id__used,2
2307381,"Kromme Tuinstraat",,"Kromme Tuinstraat",,no_external_id__used,2
23013166,"Gedoen Badak",,"Gedoen Badak",,no_external_id__used,2
2308759,"Strépy",,"Strépy",,no_external_id__used,2
230983,Pontecorvo,,Pontecorvo,,no_external_id__used,2
23021606,"Loon Lake",,"Loon Lake",,no_external_id__used,2
23018941,Bainskloofpas,,Bainskloofpas,,no_external_id__used,2
23019893,Welgelegen,,Welgelegen,,no_external_id__used,2
23021665,"Beaver River",,"Beaver River",,no_external_id__used,2
23010774,"Pápa",,"Pápa",,no_external_id__used,2
23018519,Parvati,,Parvati,,no_external_id__used,2
2308198,"Spijk (Rijnwaarden)",,"Spijk (Rijnwaarden)",,no_external_id__used,2
23012820,"Lituya Bay",,"Lituya Bay",,no_external_id__used,2
2302469,Leigh,,Leigh,,no_external_id__used,2
2309623,Voorburg,,Voorburg,,no_external_id__used,2
2301012,Bussaco,,Bussaco,,no_external_id__used,2
23021696,"Battell Chapel",,"Battell Chapel",,no_external_id__used,2
23013566,"Tweede Lindendwarsstraat",,"Tweede Lindendwarsstraat",,no_external_id__used,2
2307781,Esquilijn,,Esquilijn,,no_external_id__used,2
23029292,"Hotel Atlanta",,"Hotel Atlanta",,no_external_id__used,2
23018145,"Saint Mary's Church",,"Saint Mary's Church",,no_external_id__used,2
2308968,"Huis Heeckeren",,"Huis Heeckeren",,no_external_id__used,2
23012229,Monteriggioni,,Monteriggioni,,no_external_id__used,2
23017594,Machno,,Machno,,no_external_id__used,2
2301440,"Sankt Jacob an der Birs",,"Sankt Jacob an der Birs",,no_external_id__used,2
23020772,"Kampong Makassar",,"Kampong Makassar",,no_external_id__used,2
23022025,Maagdenstraat,,Maagdenstraat,,no_external_id__used,2
23020540,"Church of Saint Mary the Virgin",,"Church of Saint Mary the Virgin",,no_external_id__used,2
2307571,Priangan,,Priangan,,no_external_id__used,2
23011238,Watervliet,,Watervliet,,no_external_id__used,2
23019603,"Slot Löfstad",,"Slot Löfstad",,no_external_id__used,2
23020927,Walpi,,Walpi,,no_external_id__used,2
23030973,Rapenburgerstraat,,Rapenburgerstraat,,no_external_id__used,2
23018341,"All Saints' Church",,"All Saints' Church",,no_external_id__used,2
23018977,"Kasteel Groot Poelgeest",,"Kasteel Groot Poelgeest",,no_external_id__used,2
23015466,"Grote Ruwenberg",,"Grote Ruwenberg",,no_external_id__used,2
23018983,"Hof van Alphen",,"Hof van Alphen",,no_external_id__used,2
23014316,"Fort Leyden",,"Fort Leyden",,no_external_id__used,2
2309285,"Caernarvon Castle",,"Caernarvon Castle",,no_external_id__used,2
23018510,Mars,,Mars,,no_external_id__used,2
2308733,"Campagna di Roma",,"Campagna di Roma",,no_external_id__used,2
23014329,Koningsberg,,Koningsberg,,no_external_id__used,2
23019260,"Klooster van Poblet",,"Klooster van Poblet",,no_external_id__used,2
2308303,"Kasteel Cannenburch",,"Kasteel Cannenburch",,no_external_id__used,2
23030920,"Buitenplaats Brandwijk",,"Buitenplaats Brandwijk",,no_external_id__used,2
23017701,"Fontana di Piazza della Madonna dei Monti",,"Fontana di Piazza della Madonna dei Monti",,no_external_id__used,2
23021263,"Loch A'an",,"Loch A'an",,no_external_id__used,2
23015056,"Palazzo delle Prigioni",,"Palazzo delle Prigioni",,no_external_id__used,2
2307374,Egelantiersdwarsstraat,,Egelantiersdwarsstraat,,no_external_id__used,2
23010386,"Palazzo Rospigliosi",,"Palazzo Rospigliosi",,no_external_id__used,2
23015290,Whippingham,,Whippingham,,no_external_id__used,2
2304353,Princeton,,Princeton,,no_external_id__used,2
23011402,"Marechal Deodoro",,"Marechal Deodoro",,no_external_id__used,2
23016875,Manipur,,Manipur,,no_external_id__used,2
23011608,Boyne,,Boyne,,no_external_id__used,2
2307728,"Bolwerk Zonnenburg",,"Bolwerk Zonnenburg",,no_external_id__used,2
2308136,"Rijnland (Holland)",,"Rijnland (Holland)",,no_external_id__used,2
23019668,Krishna,,Krishna,,no_external_id__used,2
23014345,Hillegondakerk,,Hillegondakerk,,no_external_id__used,2
2304502,Tjibadak,,Tjibadak,,no_external_id__used,2
2302433,Meersburg,,Meersburg,,no_external_id__used,2
23018924,Mosselbaai,,Mosselbaai,,no_external_id__used,2
23021600,"Long Lake",,"Long Lake",,no_external_id__used,2
23018581,"Wast Water",,"Wast Water",,no_external_id__used,2
23019205,Sint-Jorisdoelen,,Sint-Jorisdoelen,,no_external_id__used,2
230978,"Oude Zijde",,"Oude Zijde",,no_external_id__used,2
23018323,"Saint Nicholas' Chapel",,"Saint Nicholas' Chapel",,no_external_id__used,2
23021609,"Lower Ausable Lake",,"Lower Ausable Lake",,no_external_id__used,2
2308100,"Boulevard Malesherbes",,"Boulevard Malesherbes",,no_external_id__used,2
23015864,"Port des Invalides",,"Port des Invalides",,no_external_id__used,2
23015058,"Veste Oberhaus",,"Veste Oberhaus",,no_external_id__used,2
230947,Noorderkwartier,,Noorderkwartier,,no_external_id__used,2
23020522,"Saint Laurence Church",,"Saint Laurence Church",,no_external_id__used,2
23016616,"Dunvegan Castle",,"Dunvegan Castle",,no_external_id__used,2
2301422,Bagijnenstraat,,Bagijnenstraat,,no_external_id__used,2
2304396,"Saint John's Wood",,"Saint John's Wood",,no_external_id__used,2
23015255,"Piazza San Simone",,"Piazza San Simone",,no_external_id__used,2
23021060,"Stenen of Brede Brug",,"Stenen of Brede Brug",,no_external_id__used,2
23011291,Schilde,,Schilde,,no_external_id__used,2
23017708,"Monte Magnanapoli",,"Monte Magnanapoli",,no_external_id__used,2
23030916,"Buitenplaats Rust en Werk",,"Buitenplaats Rust en Werk",,no_external_id__used,2
23015863,"Place de Bourgogne",,"Place de Bourgogne",,no_external_id__used,2
23018572,"Palazzo Ruspoli",,"Palazzo Ruspoli",,no_external_id__used,2
23029497,"Lac Bleu de Lucel",,"Lac Bleu de Lucel",,no_external_id__used,2
23019202,Korteraar,,Korteraar,,no_external_id__used,2
2307389,Slootstraat,,Slootstraat,,no_external_id__used,2
23020728,"Braunschweiger Schloss",,"Braunschweiger Schloss",,no_external_id__used,2
2304954,"Giengen an der Brenz",,"Giengen an der Brenz",,no_external_id__used,2
2309677,"Kasteel van St. Louis",,"Kasteel van St. Louis",,no_external_id__used,2
2301628,Tyssedal,,Tyssedal,,no_external_id__used,2
23018586,"Slot Schagen",,"Slot Schagen",,no_external_id__used,2
23021255,Lochnagar,,Lochnagar,,no_external_id__used,2
23022616,"Point du Jour",,"Point du Jour",,no_external_id__used,2
23020141,Hippolytusbuurt,,Hippolytusbuurt,,no_external_id__used,2
23022040,"Café Oosterling",,"Café Oosterling",,no_external_id__used,2
23016047,Smeepoort,,Smeepoort,,no_external_id__used,2
2307184,Accademia,,Accademia,,no_external_id__used,2
23014710,KRONENBURG,,KRONENBURG,,no_external_id__used,2
23020665,"Oude Stadhuis",,"Oude Stadhuis",,no_external_id__used,2
2304217,"Nyköping",,"Nyköping",,no_external_id__used,2
23013211,"Malieveld, Den Haag",,"Malieveld, Den Haag",,no_external_id__used,2
2307654,"Rue de Grenelle",,"Rue de Grenelle",,no_external_id__used,2
2309153,"Rue Ravignan",,"Rue Ravignan",,no_external_id__used,2
23019142,"Centre Block",,"Centre Block",,no_external_id__used,2
23018858,"Church of Saint Winwaloe",,"Church of Saint Winwaloe",,no_external_id__used,2
2309395,Crieff,,Crieff,,no_external_id__used,2
23017014,"Kasteel Nijo",,"Kasteel Nijo",,no_external_id__used,2
23024004,"Gouvernements Hotel",,"Gouvernements Hotel",,no_external_id__used,2
23015327,"Huize Middelvaart",,"Huize Middelvaart",,no_external_id__used,2
